,data_datetime,precipitation,cloudrate,dswrf,visibility,precipitation_probability,apparent_temperature,pressure,wind_speed,humidity,precipitation_diff,cloudrate_diff,dswrf_diff,visibility_diff,precipitation_probability_diff,apparent_temperature_diff,pressure_diff,wind_speed_diff,humidity_diff,minute_of_day,distance_max
492,2025-07-12 12:00:00,0.0915,0.71,834.19,8.87,34,29.4,100268.06,10.31,0.89,-0.7704,-0.06000000000000005,109.96000000000004,-0.41000000000000014,-56.0,-3.700000000000003,-40.9600000000064,2.3200000000000003,0.14,12.0,0
493,2025-07-12 13:00:00,0.0,0.65,809.14,8.94,0,32.0,100224.58,12.06,0.9,-0.0915,-0.05999999999999994,-25.050000000000068,0.07000000000000028,-34.0,2.6000000000000014,-43.479999999995925,1.75,0.010000000000000009,13.0,-60
494,2025-07-12 14:00:00,7.4355,0.63,814.02,9.72,97,31.1,100168.95,10.65,0.86,7.4355,-0.020000000000000018,4.8799999999999955,0.7800000000000011,97.0,-0.8999999999999986,-55.63000000000466,-1.4100000000000001,-0.040000000000000036,14.0,-120
495,2025-07-12 15:00:00,0.08,0.77,698.08,10.75,28,29.6,100124.18,9.99,0.93,-7.3555,0.14,-115.93999999999994,1.0299999999999994,-69.0,-1.5,-44.770000000004075,-0.6600000000000001,0.07000000000000006,15.0,-180
496,2025-07-12 16:00:00,17.992,0.65,490.08,10.94,97,29.8,100110.36,6.9,0.95,17.912000000000003,-0.12,-208.00000000000006,0.1899999999999995,69.0,0.1999999999999993,-13.819999999992433,-3.09,0.019999999999999907,16.0,-240
497,2025-07-12 17:00:00,1.1144,0.82,350.69,16.71,96,28.6,100166.56,8.52,0.95,-16.8776,0.16999999999999993,-139.39,5.770000000000001,-1.0,-1.1999999999999993,56.19999999999709,1.6199999999999992,0.0,17.0,-300
498,2025-07-12 18:00:00,0.4408,0.95,150.41,15.61,90,29.0,100185.65,9.31,0.96,-0.6736,0.13,-200.28,-1.1000000000000014,-6.0,0.3999999999999986,19.089999999996508,0.7900000000000009,0.010000000000000009,18.0,-360
499,2025-07-12 19:00:00,0.141,0.89,0.2,14.45,39,28.9,100245.62,11.74,0.97,-0.29980000000000007,-0.05999999999999994,-150.21,-1.1600000000000001,-51.0,-0.10000000000000142,59.970000000001164,2.4299999999999997,0.010000000000000009,19.0,-420
500,2025-07-12 20:00:00,0.0,0.56,0.0,13.09,0,29.1,100268.47,9.44,0.96,-0.141,-0.32999999999999996,-0.2,-1.3599999999999994,-39.0,0.20000000000000284,22.85000000000582,-2.3000000000000007,-0.010000000000000009,20.0,-480
501,2025-07-12 21:00:00,0.0,0.94,0.0,12.54,0,30.0,100257.84,4.8,0.97,0.0,0.3799999999999999,0.0,-0.5500000000000007,0.0,0.8999999999999986,-10.630000000004657,-4.64,0.010000000000000009,21.0,-540
502,2025-07-12 22:00:00,0.0,0.7,0.0,11.68,0,30.0,100258.53,4.5,0.97,0.0,-0.24,0.0,-0.8599999999999994,0.0,0.0,0.6900000000023283,-0.2999999999999998,0.0,22.0,-600
503,2025-07-12 23:00:00,0.0,0.33,0.0,10.04,0,28.7,100250.44,10.98,0.97,0.0,-0.36999999999999994,0.0,-1.6400000000000006,0.0,-1.3000000000000007,-8.089999999996508,6.48,0.0,23.0,-660
504,2025-07-13 00:00:00,0.0,0.25,0.0,9.23,0,28.9,100231.67,10.52,0.98,0.0,-0.08000000000000002,0.0,-0.8099999999999987,0.0,0.1999999999999993,-18.770000000004075,-0.46000000000000085,0.010000000000000009,0.0,720
505,2025-07-13 01:00:00,0.0,0.69,0.0,8.92,0,29.0,100187.83,10.04,0.98,0.0,0.43999999999999995,0.0,-0.3100000000000005,0.0,0.10000000000000142,-43.83999999999651,-0.4800000000000004,0.0,1.0,660
506,2025-07-13 02:00:00,0.0,0.69,0.0,9.42,0,28.8,100153.91,9.38,0.98,0.0,0.0,0.0,0.5,0.0,-0.1999999999999993,-33.919999999998254,-0.6599999999999984,0.0,2.0,600
507,2025-07-13 03:00:00,0.0,0.86,0.0,9.89,0,28.9,100120.05,8.63,0.98,0.0,0.17000000000000004,0.0,0.47000000000000064,0.0,0.09999999999999787,-33.86000000000058,-0.75,0.0,3.0,540
508,2025-07-13 04:00:00,0.0,0.86,0.0,5.99,0,28.9,100119.53,8.83,0.98,0.0,0.0,0.0,-3.9000000000000004,0.0,0.0,-0.5200000000040745,0.1999999999999993,0.0,4.0,480
509,2025-07-13 05:00:00,0.0,0.96,0.0,0.12,0,29.0,100220.38,7.75,0.98,0.0,0.09999999999999998,0.0,-5.87,0.0,0.10000000000000142,100.85000000000582,-1.08,0.0,5.0,420
510,2025-07-13 06:00:00,0.0,1.0,62.28,0.08,0,29.0,100258.72,6.79,0.98,0.0,0.040000000000000036,62.28,-0.039999999999999994,0.0,0.0,38.33999999999651,-0.96,0.0,6.0,360
511,2025-07-13 07:00:00,0.0,1.0,106.31,8.12,0,29.4,100283.99,7.37,0.98,0.0,0.0,44.03,8.04,0.0,0.3999999999999986,25.270000000004075,0.5800000000000001,0.0,7.0,300
512,2025-07-13 08:00:00,0.0,1.0,57.48,9.06,0,30.2,100285.8,8.23,0.98,0.0,0.0,-48.830000000000005,0.9400000000000013,0.0,0.8000000000000007,1.8099999999976717,0.8600000000000003,0.0,8.0,240
513,2025-07-13 09:00:00,0.0,1.0,619.81,8.85,0,30.0,100264.52,11.67,0.96,0.0,0.0,562.3299999999999,-0.21000000000000085,0.0,-0.1999999999999993,-21.279999999998836,3.4399999999999995,-0.020000000000000018,9.0,180
514,2025-07-13 10:00:00,0.0,1.0,757.36,9.06,0,32.8,100253.19,10.21,0.91,0.0,0.0,137.55000000000007,0.21000000000000085,0.0,2.799999999999997,-11.330000000001746,-1.459999999999999,-0.04999999999999993,10.0,120
515,2025-07-13 11:00:00,0.0,0.94,861.78,12.36,0,34.9,100222.61,9.23,0.82,0.0,-0.06000000000000005,104.41999999999996,3.299999999999999,0.0,2.1000000000000014,-30.580000000001746,-0.9800000000000004,-0.09000000000000008,11.0,60
516,2025-07-13 12:00:00,0.0,0.79,926.69,14.62,0,34.3,100157.56,10.47,0.74,0.0,-0.1499999999999999,64.91000000000008,2.26,0.0,-0.6000000000000014,-65.05000000000291,1.2400000000000002,-0.07999999999999996,12.0,0
517,2025-07-13 13:00:00,0.0,0.89,852.28,15.44,0,35.2,100118.58,12.01,0.72,0.0,0.09999999999999998,-74.41000000000008,0.8200000000000003,0.0,0.9000000000000057,-38.979999999995925,1.5399999999999991,-0.020000000000000018,13.0,-60
518,2025-07-13 14:00:00,0.0,0.89,818.69,15.66,0,35.1,100066.09,12.74,0.65,0.0,0.0,-33.58999999999992,0.22000000000000064,0.0,-0.10000000000000142,-52.49000000000524,0.7300000000000004,-0.06999999999999995,14.0,-120
519,2025-07-13 15:00:00,0.0,0.83,677.78,15.66,0,36.2,100053.06,13.19,0.6,0.0,-0.06000000000000005,-140.91000000000008,0.0,0.0,1.1000000000000014,-13.029999999998836,0.4499999999999993,-0.050000000000000044,15.0,-180
520,2025-07-13 16:00:00,0.0,0.34,478.5,22.06,0,36.7,100037.48,11.22,0.58,0.0,-0.48999999999999994,-199.27999999999997,6.399999999999999,0.0,0.5,-15.580000000001746,-1.9699999999999989,-0.020000000000000018,16.0,-240
521,2025-07-13 17:00:00,0.0,0.12,311.02,22.52,0,36.2,100047.72,10.44,0.55,0.0,-0.22000000000000003,-167.48000000000002,0.46000000000000085,0.0,-0.5,10.240000000005239,-0.7800000000000011,-0.029999999999999916,17.0,-300
522,2025-07-13 18:00:00,0.0,0.38,143.34,21.09,0,35.5,100060.21,5.81,0.56,0.0,0.26,-167.67999999999998,-1.4299999999999997,0.0,-0.7000000000000028,12.490000000005239,-4.63,0.010000000000000009,18.0,-360
523,2025-07-13 19:00:00,0.0,0.61,0.05,20.12,0,34.6,100099.08,5.07,0.58,0.0,0.22999999999999998,-143.29,-0.9699999999999989,0.0,-0.8999999999999986,38.86999999999534,-0.7399999999999993,0.019999999999999907,19.0,-420
524,2025-07-13 20:00:00,0.0,0.5,0.0,18.94,0,33.7,100107.59,5.7,0.58,0.0,-0.10999999999999999,-0.05,-1.1799999999999997,0.0,-0.8999999999999986,8.509999999994761,0.6299999999999999,0.0,20.0,-480
525,2025-07-13 21:00:00,0.0,0.34,0.0,15.62,0,33.4,100132.84,6.21,0.61,0.0,-0.15999999999999998,0.0,-3.320000000000002,0.0,-0.30000000000000426,25.25,0.5099999999999998,0.030000000000000027,21.0,-540
526,2025-07-13 22:00:00,0.0,0.29,0.0,13.27,0,32.6,100156.84,7.29,0.62,0.0,-0.050000000000000044,0.0,-2.3499999999999996,0.0,-0.7999999999999972,24.0,1.08,0.010000000000000009,22.0,-600
527,2025-07-13 23:00:00,0.0,0.18,0.0,11.54,0,33.0,100128.46,7.71,0.7,0.0,-0.10999999999999999,0.0,-1.7300000000000004,0.0,0.3999999999999986,-28.379999999990105,0.41999999999999993,0.07999999999999996,23.0,-660
528,2025-07-14 00:00:00,0.0,0.0,0.0,10.4,0,31.1,100081.52,9.08,0.77,0.0,-0.18,0.0,-1.1399999999999988,0.0,-1.8999999999999986,-46.94000000000233,1.37,0.07000000000000006,0.0,660
529,2025-07-14 01:00:00,0.0,0.0,0.0,10.91,0,31.1,100017.19,7.85,0.82,0.0,0.0,0.0,0.5099999999999998,0.0,0.0,-64.33000000000175,-1.2300000000000004,0.04999999999999993,1.0,600
530,2025-07-14 02:00:00,0.0,0.0,0.0,9.68,0,30.6,99964.64,7.45,0.84,0.0,0.0,0.0,-1.2300000000000004,0.0,-0.5,-52.55000000000291,-0.39999999999999947,0.020000000000000018,2.0,540
531,2025-07-14 03:00:00,0.0,0.0,0.0,9.61,0,30.1,99925.36,8.06,0.87,0.0,0.0,0.0,-0.07000000000000028,0.0,-0.5,-39.279999999998836,0.6100000000000003,0.030000000000000027,3.0,480
532,2025-07-14 04:00:00,0.0,0.0,0.0,9.76,0,29.9,99902.34,8.46,0.87,0.0,0.0,0.0,0.15000000000000036,0.0,-0.20000000000000284,-23.020000000004075,0.40000000000000036,0.0,4.0,420
533,2025-07-14 05:00:00,0.0,0.0,0.0,9.95,0,29.9,100004.3,7.33,0.88,0.0,0.0,0.0,0.1899999999999995,0.0,0.0,101.9600000000064,-1.1300000000000008,0.010000000000000009,5.0,360
534,2025-07-14 06:00:00,0.0,0.0,80.12,10.4,0,29.9,100019.78,6.65,0.88,0.0,0.0,80.12,0.45000000000000107,0.0,0.0,15.479999999995925,-0.6799999999999997,0.0,6.0,300
535,2025-07-14 07:00:00,0.0,0.13,275.69,11.69,0,30.5,100038.56,7.34,0.88,0.0,0.13,195.57,1.2899999999999991,0.0,0.6000000000000014,18.779999999998836,0.6899999999999995,0.0,7.0,240
536,2025-07-14 08:00:00,0.0,0.32,485.73,14.48,0,32.3,100059.0,8.41,0.88,0.0,0.19,210.04000000000002,2.790000000000001,0.0,1.7999999999999972,20.44000000000233,1.0700000000000003,0.0,8.0,180
537,2025-07-14 09:00:00,0.0,0.99,673.98,16.71,0,33.9,100027.44,10.08,0.84,0.0,0.6699999999999999,188.25,2.2300000000000004,0.0,1.6000000000000014,-31.55999999999767,1.67,-0.040000000000000036,9.0,120
538,2025-07-14 10:00:00,0.0,0.76,826.78,19.91,0,35.0,99996.58,12.26,0.79,0.0,-0.22999999999999998,152.79999999999995,3.1999999999999993,0.0,1.1000000000000014,-30.860000000000582,2.1799999999999997,-0.04999999999999993,10.0,60
539,2025-07-14 11:00:00,0.0,0.33,911.82,23.55,0,36.3,99977.47,11.38,0.73,0.0,-0.43,85.04000000000008,3.6400000000000006,0.0,1.2999999999999972,-19.110000000000582,-0.879999999999999,-0.06000000000000005,11.0,0
540,2025-07-14 12:00:00,0.0,0.15,910.8,26.48,0,37.1,99931.84,11.75,0.69,0.0,-0.18000000000000002,-1.0200000000000955,2.9299999999999997,0.0,0.8000000000000043,-45.63000000000466,0.3699999999999992,-0.040000000000000036,12.0,-60
541,2025-07-14 13:00:00,0.0,0.28,873.7,27.28,0,36.4,99858.52,13.13,0.63,0.0,0.13000000000000003,-37.09999999999991,0.8000000000000007,0.0,-0.7000000000000028,-73.31999999999243,1.3800000000000008,-0.05999999999999994,13.0,-120
542,2025-07-14 14:00:00,0.0,0.34,713.72,27.6,0,36.3,99783.69,12.3,0.59,0.0,0.06,-159.98000000000002,0.3200000000000003,0.0,-0.10000000000000142,-74.83000000000175,-0.8300000000000001,-0.040000000000000036,14.0,-180
543,2025-07-14 15:00:00,0.0,0.79,409.72,27.07,0,36.5,99754.23,10.75,0.6,0.0,0.45,-304.0,-0.5300000000000011,0.0,0.20000000000000284,-29.460000000006403,-1.5500000000000007,0.010000000000000009,15.0,-240
544,2025-07-14 16:00:00,0.0,0.21,246.78,18.68,0,37.7,99732.03,10.11,0.62,0.0,-0.5800000000000001,-162.94000000000003,-8.39,0.0,1.2000000000000028,-22.19999999999709,-0.6400000000000006,0.020000000000000018,16.0,-300
545,2025-07-14 17:00:00,0.0,0.3,144.64,14.83,0,36.0,99733.95,9.43,0.55,0.0,0.09,-102.14000000000001,-3.8499999999999996,0.0,-1.7000000000000028,1.9199999999982538,-0.6799999999999997,-0.06999999999999995,17.0,-360
546,2025-07-14 18:00:00,0.0,0.06,62.56,14.57,0,36.3,99778.75,9.52,0.57,0.0,-0.24,-82.07999999999998,-0.2599999999999998,0.0,0.29999999999999716,44.80000000000291,0.08999999999999986,0.019999999999999907,18.0,-420
547,2025-07-14 19:00:00,0.0,0.04,0.0,9.87,0,35.5,99820.78,8.04,0.6,0.0,-0.019999999999999997,-62.56,-4.700000000000001,0.0,-0.7999999999999972,42.029999999998836,-1.4800000000000004,0.030000000000000027,19.0,-480
548,2025-07-14 20:00:00,0.0,0.54,0.0,8.82,0,34.9,99851.31,6.19,0.63,0.0,0.5,0.0,-1.049999999999999,0.0,-0.6000000000000014,30.529999999998836,-1.8499999999999988,0.030000000000000027,20.0,-540
549,2025-07-14 21:00:00,0.0,0.01,0.0,9.77,0,34.2,99923.05,9.41,0.68,0.0,-0.53,0.0,0.9499999999999993,0.0,-0.6999999999999957,71.74000000000524,3.2199999999999998,0.050000000000000044,21.0,-600
550,2025-07-14 22:00:00,0.0,0.2,0.0,9.29,0,33.7,99983.31,8.67,0.67,0.0,0.19,0.0,-0.4800000000000004,0.0,-0.5,60.25999999999476,-0.7400000000000002,-0.010000000000000009,22.0,-660
551,2025-07-14 23:00:00,0.0,0.66,0.0,9.96,0,33.2,99982.92,7.11,0.58,0.0,0.46,0.0,0.6700000000000017,0.0,-0.5,-0.3899999999994179,-1.5599999999999996,-0.09000000000000008,23.0,-720
552,2025-07-15 00:00:00,0.0,0.87,0.0,10.0,0,32.0,99923.58,5.0,0.56,0.0,0.20999999999999996,0.0,0.03999999999999915,0.0,-1.2000000000000028,-59.33999999999651,-2.1100000000000003,-0.019999999999999907,0.0,720
553,2025-07-15 01:00:00,0.0,0.68,0.0,9.83,0,31.3,99868.3,5.84,0.56,0.0,-0.18999999999999995,0.0,-0.16999999999999993,0.0,-0.6999999999999993,-55.279999999998836,0.8399999999999999,0.0,1.0,660
554,2025-07-15 02:00:00,0.0,0.98,0.0,8.47,0,30.9,99820.61,6.29,0.54,0.0,0.29999999999999993,0.0,-1.3599999999999994,0.0,-0.40000000000000213,-47.69000000000233,0.4500000000000002,-0.020000000000000018,2.0,600
555,2025-07-15 03:00:00,0.0,1.0,0.0,8.41,0,30.3,99777.69,6.86,0.54,0.0,0.020000000000000018,0.0,-0.0600000000000005,0.0,-0.5999999999999979,-42.919999999998254,0.5700000000000003,0.0,3.0,540
556,2025-07-15 04:00:00,0.0,0.37,0.0,8.12,0,28.8,99762.02,8.14,0.54,0.0,-0.63,0.0,-0.2900000000000009,0.0,-1.5,-15.669999999998254,1.2800000000000002,0.0,4.0,480
557,2025-07-15 05:00:00,0.0,0.63,0.0,2.04,0,29.5,99816.64,7.75,0.66,0.0,0.26,0.0,-6.079999999999999,0.0,0.6999999999999993,54.61999999999534,-0.39000000000000057,0.12,5.0,420
558,2025-07-15 06:00:00,0.0,0.75,65.64,0.11,0,29.5,99850.14,7.17,0.68,0.0,0.12,65.64,-1.93,0.0,0.0,33.5,-0.5800000000000001,0.020000000000000018,6.0,360
559,2025-07-15 07:00:00,0.0,0.67,205.45,0.14,0,29.6,99841.77,8.67,0.7,0.0,-0.07999999999999996,139.81,0.030000000000000013,0.0,0.10000000000000142,-8.369999999995343,1.5,0.019999999999999907,7.0,300
560,2025-07-15 08:00:00,0.0,0.19,406.73,9.52,0,31.8,99845.38,9.21,0.71,0.0,-0.48000000000000004,201.28000000000003,9.379999999999999,0.0,2.1999999999999993,3.610000000000582,0.5400000000000009,0.010000000000000009,8.0,240
561,2025-07-15 09:00:00,0.0,0.75,567.44,13.29,0,32.8,99841.49,9.67,0.65,0.0,0.56,160.71000000000004,3.7699999999999996,0.0,0.9999999999999964,-3.889999999999418,0.4599999999999991,-0.05999999999999994,9.0,180
562,2025-07-15 10:00:00,0.0,1.0,741.58,15.84,0,34.2,99841.05,6.15,0.63,0.0,0.25,174.14,2.5500000000000007,0.0,1.4000000000000057,-0.4400000000023283,-3.5199999999999996,-0.020000000000000018,10.0,120
563,2025-07-15 11:00:00,0.0,0.9,920.8,19.21,0,35.8,99819.81,7.15,0.61,0.0,-0.09999999999999998,179.2199999999999,3.370000000000001,0.0,1.5999999999999943,-21.24000000000524,1.0,-0.020000000000000018,11.0,60
564,2025-07-15 12:00:00,0.0,1.0,967.41,22.48,0,38.4,99793.71,7.37,0.61,0.0,0.09999999999999998,46.610000000000014,3.2699999999999996,0.0,2.6000000000000014,-26.09999999999127,0.21999999999999975,0.0,12.0,0
565,2025-07-15 13:00:00,0.0,0.22,946.31,23.2,0,37.9,99739.7,6.52,0.6,0.0,-0.78,-21.100000000000023,0.7199999999999989,0.0,-0.5,-54.01000000000931,-0.8500000000000005,-0.010000000000000009,13.0,-60
566,2025-07-15 14:00:00,0.0,0.15,844.0,24.32,0,39.6,99671.62,5.08,0.58,0.0,-0.07,-102.30999999999995,1.120000000000001,0.0,1.7000000000000028,-68.08000000000175,-1.4399999999999995,-0.020000000000000018,14.0,-120
567,2025-07-15 15:00:00,0.0,1.0,731.28,25.23,0,40.4,99616.05,3.69,0.59,0.0,0.85,-112.72000000000003,0.9100000000000001,0.0,0.7999999999999972,-55.56999999999243,-1.3900000000000001,0.010000000000000009,15.0,-180
568,2025-07-15 16:00:00,0.0,0.77,556.7,9.44,0,40.0,99582.72,4.04,0.52,0.0,-0.22999999999999998,-174.57999999999993,-15.790000000000001,0.0,-0.3999999999999986,-33.330000000001746,0.3500000000000001,-0.06999999999999995,16.0,-240
569,2025-07-15 17:00:00,0.0,0.95,348.88,2.69,0,38.5,99591.97,7.56,0.5,0.0,0.17999999999999994,-207.82000000000005,-6.75,0.0,-1.5,9.25,3.5199999999999996,-0.020000000000000018,17.0,-300
570,2025-07-15 18:00:00,0.0,0.49,58.88,6.96,0,37.2,99614.06,9.37,0.5,0.0,-0.45999999999999996,-290.0,4.27,0.0,-1.2999999999999972,22.089999999996508,1.8099999999999996,0.0,18.0,-360
571,2025-07-15 19:00:00,0.0,1.0,0.0,9.28,0,37.6,99675.38,7.36,0.54,0.0,0.51,-58.88,2.3199999999999994,0.0,0.3999999999999986,61.320000000006985,-2.009999999999999,0.040000000000000036,19.0,-420
572,2025-07-15 20:00:00,0.0,1.0,0.0,9.15,0,36.2,99704.34,10.63,0.54,0.0,0.0,0.0,-0.129999999999999,0.0,-1.3999999999999986,28.95999999999185,3.2700000000000005,0.0,20.0,-480
573,2025-07-15 21:00:00,0.0,1.0,0.0,8.76,0,36.4,99757.02,7.79,0.63,0.0,0.0,0.0,-0.39000000000000057,0.0,0.19999999999999574,52.68000000000757,-2.8400000000000007,0.08999999999999997,21.0,-540
574,2025-07-15 22:00:00,0.0,0.99,0.0,9.36,0,36.5,99785.86,5.18,0.62,0.0,-0.010000000000000009,0.0,0.5999999999999996,0.0,0.10000000000000142,28.839999999996508,-2.6100000000000003,-0.010000000000000009,22.0,-600
575,2025-07-15 23:00:00,0.0,0.95,0.0,9.77,0,36.1,99746.03,3.49,0.65,0.0,-0.040000000000000036,0.0,0.41000000000000014,0.0,-0.3999999999999986,-39.830000000001746,-1.6899999999999995,0.030000000000000027,23.0,-660
576,2025-07-16 00:00:00,0.0,1.0,0.0,9.9,0,35.1,99696.69,6.11,0.66,0.0,0.050000000000000044,0.0,0.13000000000000078,0.0,-1.0,-49.33999999999651,2.62,0.010000000000000009,0.0,720
577,2025-07-16 01:00:00,0.0,1.0,0.0,10.0,0,34.4,99674.38,6.68,0.68,0.0,0.0,0.0,0.09999999999999964,0.0,-0.7000000000000028,-22.30999999999767,0.5699999999999994,0.020000000000000018,1.0,660
578,2025-07-16 02:00:00,0.0,1.0,0.0,9.89,0,34.1,99619.92,7.1,0.7,0.0,0.0,0.0,-0.10999999999999943,0.0,-0.29999999999999716,-54.4600000000064,0.41999999999999993,0.019999999999999907,2.0,600
579,2025-07-16 03:00:00,0.0,0.92,0.0,9.82,0,33.7,99607.69,6.57,0.69,0.0,-0.07999999999999996,0.0,-0.07000000000000028,0.0,-0.3999999999999986,-12.229999999995925,-0.5299999999999994,-0.010000000000000009,3.0,540
580,2025-07-16 04:00:00,0.0,0.56,0.0,10.11,0,33.2,99605.37,7.51,0.7,0.0,-0.36,0.0,0.28999999999999915,0.0,-0.5,-2.320000000006985,0.9399999999999995,0.010000000000000009,4.0,480
581,2025-07-16 05:00:00,0.0,0.39,0.0,10.06,0,32.9,99679.61,7.95,0.7,0.0,-0.17000000000000004,0.0,-0.049999999999998934,0.0,-0.30000000000000426,74.24000000000524,0.4400000000000004,0.0,5.0,420
582,2025-07-16 06:00:00,0.0,1.0,69.56,10.41,0,32.6,99749.64,8.11,0.72,0.0,0.61,69.56,0.34999999999999964,0.0,-0.29999999999999716,70.02999999999884,0.15999999999999925,0.020000000000000018,6.0,360
583,2025-07-16 07:00:00,0.0,0.96,235.41,11.88,0,33.0,99802.18,9.26,0.75,0.0,-0.040000000000000036,165.85,1.4700000000000006,0.0,0.3999999999999986,52.5399999999936,1.1500000000000004,0.030000000000000027,7.0,300
584,2025-07-16 08:00:00,0.0,0.99,366.78,13.55,0,34.2,99805.7,10.6,0.75,0.0,0.030000000000000027,131.36999999999998,1.67,0.0,1.2000000000000028,3.5200000000040745,1.3399999999999999,0.0,8.0,240
585,2025-07-16 09:00:00,0.0,0.96,637.23,14.74,0,35.6,99789.81,12.23,0.72,0.0,-0.030000000000000027,270.45000000000005,1.1899999999999995,0.0,1.3999999999999986,-15.889999999999418,1.6300000000000008,-0.030000000000000027,9.0,180
586,2025-07-16 10:00:00,0.0,0.94,761.06,16.46,0,37.5,99798.64,11.81,0.67,0.0,-0.020000000000000018,123.82999999999993,1.7200000000000006,0.0,1.8999999999999986,8.830000000001746,-0.41999999999999993,-0.04999999999999993,10.0,120
587,2025-07-16 11:00:00,0.0,0.99,833.4,17.59,0,38.7,99745.75,11.58,0.66,0.0,0.050000000000000044,72.34000000000003,1.129999999999999,0.0,1.2000000000000028,-52.88999999999942,-0.23000000000000043,-0.010000000000000009,11.0,60
588,2025-07-16 12:00:00,0.0,0.92,858.02,19.52,0,39.2,99710.2,10.35,0.62,0.0,-0.06999999999999995,24.620000000000005,1.9299999999999997,0.0,0.5,-35.55000000000291,-1.2300000000000004,-0.040000000000000036,12.0,0
589,2025-07-16 13:00:00,0.0,0.7,839.19,20.69,0,39.0,99678.72,9.93,0.59,0.0,-0.22000000000000008,-18.829999999999927,1.1700000000000017,0.0,-0.20000000000000284,-31.479999999995925,-0.41999999999999993,-0.030000000000000027,13.0,-60
590,2025-07-16 14:00:00,0.0,0.73,694.98,21.34,0,39.2,99647.3,8.89,0.57,0.0,0.030000000000000027,-144.21000000000004,0.6499999999999986,0.0,0.20000000000000284,-31.419999999998254,-1.0399999999999991,-0.020000000000000018,14.0,-120
591,2025-07-16 15:00:00,0.0,0.73,510.31,20.0,0,40.7,99600.8,5.87,0.58,0.0,0.0,-184.67000000000002,-1.3399999999999999,0.0,1.5,-46.5,-3.0200000000000005,0.010000000000000009,15.0,-180
592,2025-07-16 16:00:00,0.0,1.0,385.8,15.27,0,39.4,99563.78,8.25,0.58,0.0,0.27,-124.50999999999999,-4.73,0.0,-1.3000000000000043,-37.020000000004075,2.38,0.0,16.0,-240
593,2025-07-16 17:00:00,0.0,1.0,271.8,16.02,0,40.2,99560.42,8.91,0.58,0.0,0.0,-114.0,0.75,0.0,0.8000000000000043,-3.360000000000582,0.6600000000000001,0.0,17.0,-300
594,2025-07-16 18:00:00,0.0,0.99,113.77,14.7,0,38.1,99664.47,10.47,0.54,0.0,-0.010000000000000009,-158.03000000000003,-1.3200000000000003,0.0,-2.1000000000000014,104.05000000000291,1.5600000000000005,-0.039999999999999925,18.0,-360
595,2025-07-16 19:00:00,0.0,0.73,0.0,12.77,0,37.0,99671.86,11.27,0.82,0.0,-0.26,-113.77,-1.9299999999999997,0.0,-1.1000000000000014,7.389999999999418,0.7999999999999989,0.2799999999999999,19.0,-420
596,2025-07-16 20:00:00,0.0,1.0,0.0,12.56,0,36.7,99606.14,3.66,0.84,0.0,0.27,0.0,-0.20999999999999908,0.0,-0.29999999999999716,-65.72000000000116,-7.609999999999999,0.020000000000000018,20.0,-480
597,2025-07-16 21:00:00,0.0,1.0,0.0,11.62,0,35.1,99707.42,4.3,0.85,0.0,0.0,0.0,-0.9400000000000013,0.0,-1.6000000000000014,101.27999999999884,0.6399999999999997,0.010000000000000009,21.0,-540
598,2025-07-16 22:00:00,0.0,1.0,0.0,12.65,0,34.4,99847.97,3.4,0.86,0.0,0.0,0.0,1.0300000000000011,0.0,-0.7000000000000028,140.5500000000029,-0.8999999999999999,0.010000000000000009,22.0,-600
599,2025-07-16 23:00:00,0.0,0.24,0.0,12.76,0,32.9,99822.92,4.92,0.87,0.0,-0.76,0.0,0.10999999999999943,0.0,-1.5,-25.05000000000291,1.52,0.010000000000000009,23.0,-660
600,2025-07-17 00:00:00,0.0,0.04,0.0,11.86,0,32.0,99823.06,5.72,0.87,0.0,-0.19999999999999998,0.0,-0.9000000000000004,0.0,-0.8999999999999986,0.13999999999941792,0.7999999999999998,0.0,0.0,720
601,2025-07-17 01:00:00,0.0,0.94,0.0,11.38,0,32.1,99810.34,5.37,0.87,0.0,0.8999999999999999,0.0,-0.47999999999999865,0.0,0.10000000000000142,-12.720000000001164,-0.34999999999999964,0.0,1.0,660
602,2025-07-17 02:00:00,0.0,0.71,0.0,11.39,0,31.9,99751.61,6.97,0.89,0.0,-0.22999999999999998,0.0,0.009999999999999787,0.0,-0.20000000000000284,-58.729999999995925,1.5999999999999996,0.020000000000000018,2.0,600
603,2025-07-17 03:00:00,0.0,0.97,0.0,11.42,0,32.0,99706.06,6.49,0.89,0.0,0.26,0.0,0.02999999999999936,0.0,0.10000000000000142,-45.55000000000291,-0.47999999999999954,0.0,3.0,540
604,2025-07-17 04:00:00,0.0,0.95,0.0,11.04,0,31.7,99695.8,7.16,0.91,0.0,-0.020000000000000018,0.0,-0.3800000000000008,0.0,-0.3000000000000007,-10.259999999994761,0.6699999999999999,0.020000000000000018,4.0,480
605,2025-07-17 05:00:00,0.0,0.82,0.0,11.01,0,31.7,99780.17,6.57,0.92,0.0,-0.13,0.0,-0.02999999999999936,0.0,0.0,84.36999999999534,-0.5899999999999999,0.010000000000000009,5.0,420
606,2025-07-17 06:00:00,0.0,0.93,43.19,10.94,0,32.7,99854.83,3.8,0.92,0.0,0.1100000000000001,43.19,-0.07000000000000028,0.0,1.0000000000000036,74.66000000000349,-2.7700000000000005,0.0,6.0,360
